               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.018207,            0.011963,          0.00074293,             0.90424,             0.91457,             0.93468,               0.714,            0.028844,            0.011885,           0.0024981,            0.005248,            0.005248,            0.005248
                  50,            0.018537,            0.012439,          0.00093774,             0.91638,             0.90432,             0.92927,             0.70345,            0.029405,            0.012249,           0.0024483,            0.005149,            0.005149,            0.005149
                  51,            0.017303,            0.012034,          0.00072195,             0.89328,             0.93165,             0.91534,             0.68713,            0.029328,            0.011944,           0.0024473,             0.00505,             0.00505,             0.00505
                  52,            0.018516,             0.01214,          0.00083814,             0.90745,             0.92341,              0.9242,             0.68606,            0.030355,            0.011553,           0.0025892,            0.004951,            0.004951,            0.004951
                  53,             0.01741,            0.011693,           0.0009144,             0.92857,             0.90812,             0.93369,             0.71404,            0.029888,            0.011934,            0.002618,            0.004852,            0.004852,            0.004852
                  54,            0.017713,            0.011958,          0.00076263,             0.89469,             0.93869,             0.93505,             0.70405,            0.029484,            0.011491,           0.0026534,            0.004753,            0.004753,            0.004753
                  55,            0.017794,            0.012865,          0.00061667,             0.90688,             0.93628,             0.93398,             0.71588,            0.029088,            0.011092,           0.0024529,            0.004654,            0.004654,            0.004654
                  56,            0.017579,            0.012101,          0.00069664,             0.89591,             0.92435,              0.9307,             0.70544,            0.030217,            0.011639,            0.002537,            0.004555,            0.004555,            0.004555
                  57,             0.01736,            0.011504,          0.00076888,             0.90995,             0.92126,             0.92943,             0.69399,            0.030388,            0.011652,           0.0024461,            0.004456,            0.004456,            0.004456
                  58,            0.017823,            0.011993,          0.00060573,             0.88929,             0.91941,             0.93009,             0.69735,            0.030616,            0.011403,           0.0026586,            0.004357,            0.004357,            0.004357
                  59,            0.017173,            0.011632,          0.00069863,             0.89587,             0.91639,             0.92248,             0.71219,            0.030393,            0.011605,           0.0026197,            0.004258,            0.004258,            0.004258
                  60,            0.016863,            0.011364,          0.00087937,             0.88465,              0.9107,             0.91734,             0.70989,             0.03066,            0.011907,           0.0026544,            0.004159,            0.004159,            0.004159
                  61,            0.017185,            0.011547,          0.00080919,             0.91449,             0.91587,             0.92808,               0.709,            0.029979,            0.011607,           0.0024301,             0.00406,             0.00406,             0.00406
                  62,            0.016715,            0.011619,           0.0014461,             0.88593,              0.9497,              0.9294,             0.70774,            0.030366,            0.012055,           0.0025139,            0.003961,            0.003961,            0.003961
                  63,            0.016627,            0.011461,          0.00081136,             0.90482,             0.93867,              0.9394,             0.70877,            0.029989,            0.011764,           0.0024433,            0.003862,            0.003862,            0.003862
                  64,            0.016389,            0.010947,          0.00055973,             0.91244,             0.92713,             0.93769,             0.72668,            0.029152,            0.011223,           0.0023871,            0.003763,            0.003763,            0.003763
                  65,            0.015645,            0.010822,          0.00074593,             0.90828,             0.91296,             0.93099,              0.7158,            0.030196,            0.011531,            0.002391,            0.003664,            0.003664,            0.003664
                  66,            0.015992,            0.010627,           0.0006734,             0.88711,             0.94214,             0.93662,             0.73038,            0.029607,            0.011803,           0.0024044,            0.003565,            0.003565,            0.003565
                  67,            0.015896,            0.011548,          0.00069944,             0.88456,             0.93741,             0.92579,             0.71794,            0.029609,            0.011326,           0.0025226,            0.003466,            0.003466,            0.003466
                  68,             0.01588,            0.011051,          0.00060179,             0.89983,             0.91847,             0.91953,             0.70401,            0.029329,             0.01185,           0.0025712,            0.003367,            0.003367,            0.003367
                  69,            0.015444,            0.010848,          0.00051855,             0.89273,             0.92564,             0.92368,                0.71,            0.029588,            0.012475,           0.0026493,            0.003268,            0.003268,            0.003268
                  70,            0.015283,            0.010552,           0.0007121,             0.88101,             0.93187,             0.92511,             0.71705,            0.029172,            0.012338,            0.002735,            0.003169,            0.003169,            0.003169
                  71,            0.014948,            0.010893,          0.00050247,             0.88315,              0.9449,             0.92808,             0.71804,            0.029402,            0.011975,           0.0027822,             0.00307,             0.00307,             0.00307
                  72,            0.015026,            0.010633,          0.00075907,             0.89763,             0.93845,             0.92816,             0.71078,            0.029985,            0.012142,           0.0026582,            0.002971,            0.002971,            0.002971
                  73,            0.014932,             0.01064,          0.00056016,             0.89406,             0.93589,             0.92076,             0.70952,            0.030391,            0.012109,           0.0026088,            0.002872,            0.002872,            0.002872
                  74,             0.01491,            0.010513,          0.00061484,             0.88395,              0.9331,               0.909,             0.70073,            0.029778,            0.012069,           0.0026982,            0.002773,            0.002773,            0.002773
                  75,            0.015024,            0.010718,          0.00046278,             0.89074,             0.94729,             0.92441,             0.70207,            0.030161,            0.012365,           0.0026449,            0.002674,            0.002674,            0.002674
                  76,             0.01479,            0.010453,          0.00070718,             0.89233,             0.93758,             0.93013,              0.7188,            0.029498,            0.012128,           0.0026261,            0.002575,            0.002575,            0.002575
                  77,             0.01469,            0.010126,          0.00050115,             0.87917,             0.94925,             0.93001,             0.71411,            0.029805,            0.012361,           0.0026435,            0.002476,            0.002476,            0.002476
