               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.022169,            0.015171,          0.00096978,             0.89109,             0.92045,              0.9265,             0.68487,            0.030682,             0.01129,           0.0029404,            0.004159,            0.004159,            0.004159
                  61,            0.020992,            0.014856,           0.0010288,             0.87294,             0.92624,             0.92018,             0.66615,            0.030189,            0.011407,            0.002925,             0.00406,             0.00406,             0.00406
                  62,            0.022551,            0.014887,          0.00096115,             0.89047,             0.91746,             0.91639,             0.67565,            0.029459,            0.011213,           0.0028636,            0.003961,            0.003961,            0.003961
                  63,            0.021865,            0.014701,          0.00099255,             0.89913,             0.90988,             0.91923,             0.68252,            0.030188,            0.011188,           0.0030776,            0.003862,            0.003862,            0.003862
                  64,            0.021992,            0.014993,          0.00093802,             0.88422,             0.92237,             0.92601,             0.68507,            0.030846,            0.011376,           0.0030071,            0.003763,            0.003763,            0.003763
                  65,             0.02142,            0.014585,          0.00088015,             0.89098,             0.91124,             0.91763,             0.68461,            0.030451,            0.011345,            0.003001,            0.003664,            0.003664,            0.003664
                  66,            0.021073,            0.014955,          0.00086104,             0.88404,             0.93179,             0.93224,             0.68654,            0.029787,            0.010853,           0.0030118,            0.003565,            0.003565,            0.003565
                  67,            0.021054,            0.014696,           0.0010368,             0.86852,             0.93276,             0.92987,             0.69773,            0.029952,            0.011186,           0.0030792,            0.003466,            0.003466,            0.003466
                  68,            0.020861,            0.014201,          0.00078248,             0.90335,             0.90286,             0.92157,             0.69475,            0.029861,            0.011353,           0.0030124,            0.003367,            0.003367,            0.003367
                  69,            0.020425,             0.01487,            0.001362,             0.90951,             0.92205,             0.93496,             0.69242,            0.029947,            0.010941,           0.0031299,            0.003268,            0.003268,            0.003268
                  70,            0.021171,             0.01507,          0.00092707,             0.90019,             0.93443,             0.93561,             0.69003,            0.029136,            0.011175,           0.0028242,            0.003169,            0.003169,            0.003169
                  71,              0.0204,            0.014659,          0.00074601,             0.90716,             0.92453,             0.92998,             0.68376,            0.030059,            0.011186,           0.0028193,             0.00307,             0.00307,             0.00307
                  72,             0.02092,            0.014994,          0.00075516,             0.88973,             0.92806,             0.92539,             0.68471,            0.029814,            0.011415,           0.0031113,            0.002971,            0.002971,            0.002971
                  73,            0.020434,            0.014742,            0.001066,             0.89394,             0.92339,             0.92901,             0.68579,            0.029753,            0.011446,           0.0030793,            0.002872,            0.002872,            0.002872
                  74,            0.019908,            0.014184,          0.00077184,             0.88975,             0.90384,             0.91839,             0.68651,            0.029977,            0.011364,           0.0028212,            0.002773,            0.002773,            0.002773
                  75,            0.020805,            0.014644,          0.00077398,             0.90433,             0.92255,             0.92605,             0.68618,            0.030387,            0.011077,           0.0030757,            0.002674,            0.002674,            0.002674
                  76,             0.02029,             0.01466,          0.00062983,             0.90823,             0.91225,             0.92122,              0.6819,            0.029654,            0.011175,            0.003056,            0.002575,            0.002575,            0.002575
