               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.015306,           0.0068029,           0.0014218,             0.99555,                   1,               0.995,              0.8924,            0.016458,            0.007228,           0.0022794,            0.001981,            0.001981,            0.001981
                  83,            0.014625,            0.006829,           0.0013072,             0.99563,                   1,               0.995,             0.88977,            0.017233,           0.0073679,           0.0022598,            0.001882,            0.001882,            0.001882
                  84,            0.014016,           0.0068719,            0.001311,             0.99558,                   1,               0.995,             0.88551,            0.017086,           0.0074595,           0.0022316,            0.001783,            0.001783,            0.001783
                  85,            0.014654,           0.0075173,           0.0013505,             0.99553,                   1,               0.995,             0.87628,            0.015928,           0.0077075,           0.0022437,            0.001684,            0.001684,            0.001684
                  86,            0.013429,           0.0073159,           0.0011805,              0.9956,                   1,               0.995,             0.87969,            0.016184,            0.007957,           0.0022364,            0.001585,            0.001585,            0.001585
                  87,            0.014365,           0.0073056,           0.0013895,             0.99571,                   1,               0.995,             0.89281,            0.017104,           0.0079344,           0.0022083,            0.001486,            0.001486,            0.001486
                  88,            0.014808,           0.0065904,           0.0015969,             0.99587,                   1,               0.995,             0.88402,            0.016388,           0.0078919,           0.0021788,            0.001387,            0.001387,            0.001387
                  89,            0.013745,           0.0072427,           0.0013931,             0.99578,                   1,               0.995,             0.88943,            0.017012,           0.0076745,           0.0021953,            0.001288,            0.001288,            0.001288
                  90,            0.012831,           0.0062357,           0.0011237,              0.9958,                   1,               0.995,             0.89877,            0.015787,           0.0074877,           0.0022002,            0.001189,            0.001189,            0.001189
                  91,            0.012817,           0.0064102,           0.0011827,             0.99585,                   1,               0.995,             0.88691,            0.016075,           0.0073848,           0.0021797,             0.00109,             0.00109,             0.00109
                  92,             0.01323,           0.0066556,           0.0013594,             0.99588,                   1,               0.995,              0.8947,            0.016067,           0.0072518,           0.0021677,            0.000991,            0.000991,            0.000991
                  93,            0.012544,           0.0068512,           0.0012017,             0.99585,                   1,               0.995,             0.88447,            0.015919,           0.0071448,           0.0021608,            0.000892,            0.000892,            0.000892
                  94,            0.013101,           0.0071444,           0.0012817,              0.9959,                   1,               0.995,             0.90955,            0.015021,           0.0070338,           0.0021788,            0.000793,            0.000793,            0.000793
                  95,            0.012521,           0.0067719,           0.0012391,             0.99591,                   1,               0.995,             0.89251,            0.015568,           0.0070925,           0.0021879,            0.000694,            0.000694,            0.000694
                  96,            0.011996,           0.0062265,           0.0010343,             0.99607,                   1,               0.995,             0.89666,            0.015492,           0.0070573,            0.002182,            0.000595,            0.000595,            0.000595
                  97,            0.011425,           0.0063443,           0.0010423,             0.99607,                   1,               0.995,             0.90419,            0.014974,            0.007005,           0.0021929,            0.000496,            0.000496,            0.000496
                  98,            0.012045,           0.0069751,           0.0011172,             0.99612,                   1,               0.995,             0.91218,            0.015043,           0.0070058,            0.002207,            0.000397,            0.000397,            0.000397
                  99,            0.012012,           0.0067888,           0.0011844,             0.99612,                   1,               0.995,             0.90865,            0.015073,           0.0069879,           0.0022187,            0.000298,            0.000298,            0.000298
