               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.024049,            0.010777,           0.0020379,             0.99571,                   1,               0.995,             0.83804,            0.024192,           0.0093689,           0.0028665,            0.004159,            0.004159,            0.004159
                  61,            0.024158,            0.010281,           0.0020911,             0.99542,                   1,               0.995,              0.7903,            0.022961,           0.0095291,           0.0027612,             0.00406,             0.00406,             0.00406
                  62,             0.02267,            0.010384,            0.001865,             0.99544,                   1,               0.995,             0.82002,            0.023102,           0.0093689,           0.0027986,            0.003961,            0.003961,            0.003961
                  63,            0.023336,           0.0099175,           0.0021963,             0.99525,                   1,               0.995,             0.81795,            0.023439,            0.009491,           0.0027712,            0.003862,            0.003862,            0.003862
                  64,            0.023804,           0.0097151,           0.0019929,             0.99543,                   1,               0.995,             0.81091,            0.025304,           0.0096931,           0.0029236,            0.003763,            0.003763,            0.003763
                  65,            0.022435,            0.010834,           0.0017952,             0.99614,                   1,               0.995,             0.87154,            0.018757,           0.0090675,            0.002807,            0.003664,            0.003664,            0.003664
                  66,             0.02151,           0.0097946,           0.0019008,              0.9964,                   1,               0.995,              0.7825,             0.02548,           0.0097103,           0.0027337,            0.003565,            0.003565,            0.003565
                  67,             0.02223,            0.010408,           0.0018342,              0.9956,                   1,               0.995,             0.86624,            0.019777,           0.0089588,           0.0027215,            0.003466,            0.003466,            0.003466
                  68,            0.022314,            0.010022,           0.0019282,             0.99496,                   1,               0.995,              0.8379,            0.022831,           0.0092392,           0.0028016,            0.003367,            0.003367,            0.003367
                  69,            0.021485,           0.0097131,           0.0017489,             0.99467,                   1,               0.995,             0.81664,            0.021878,           0.0092163,           0.0026843,            0.003268,            0.003268,            0.003268
                  70,            0.021042,           0.0096914,           0.0017733,             0.99504,                   1,               0.995,             0.82288,            0.021551,           0.0090446,           0.0026168,            0.003169,            0.003169,            0.003169
