               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.029126,            0.019849,           0.0023522,             0.81823,             0.85629,                0.88,             0.59346,            0.035305,            0.012971,           0.0033674,            0.004951,            0.004951,            0.004951
                  53,            0.028244,            0.019514,            0.002733,             0.85501,             0.82476,             0.87335,             0.59702,             0.03586,            0.012938,            0.003452,            0.004852,            0.004852,            0.004852
                  54,            0.028543,            0.020286,           0.0024463,             0.84379,             0.84527,             0.88224,             0.60581,            0.036606,            0.012443,           0.0034616,            0.004753,            0.004753,            0.004753
                  55,            0.028285,            0.020309,           0.0024785,             0.84011,             0.84745,              0.8865,             0.60477,            0.035616,            0.012756,           0.0032736,            0.004654,            0.004654,            0.004654
                  56,            0.028433,            0.019432,           0.0025404,             0.82849,             0.87919,              0.8885,             0.59212,            0.035047,            0.012799,           0.0029445,            0.004555,            0.004555,            0.004555
                  57,            0.027539,            0.018661,           0.0021348,             0.82544,             0.87518,             0.88729,             0.60509,            0.034733,            0.012647,           0.0032995,            0.004456,            0.004456,            0.004456
                  58,            0.027865,            0.019791,           0.0027896,             0.84355,             0.86246,             0.87614,              0.6129,            0.033575,            0.012549,           0.0029006,            0.004357,            0.004357,            0.004357
                  59,            0.029001,            0.019493,           0.0024824,             0.82489,             0.79096,             0.86079,             0.60121,            0.032644,            0.013693,           0.0037449,            0.004258,            0.004258,            0.004258
                  60,            0.027004,            0.019615,           0.0022478,             0.88374,             0.81753,             0.88663,             0.61276,            0.033216,             0.01296,           0.0033046,            0.004159,            0.004159,            0.004159
                  61,            0.026633,             0.01889,           0.0019236,             0.87047,             0.85766,             0.89819,             0.61665,            0.034188,            0.012321,           0.0034101,             0.00406,             0.00406,             0.00406
                  62,            0.027612,            0.019127,           0.0021034,             0.85503,             0.85024,             0.88175,             0.62416,            0.033753,            0.012603,           0.0031842,            0.003961,            0.003961,            0.003961
                  63,            0.026797,            0.018428,            0.002046,             0.81753,             0.89626,             0.89076,             0.61076,            0.034382,             0.01278,           0.0032951,            0.003862,            0.003862,            0.003862
                  64,            0.027341,            0.018962,           0.0017085,              0.8564,               0.842,              0.8832,             0.61525,            0.033745,            0.012793,           0.0032222,            0.003763,            0.003763,            0.003763
                  65,             0.02647,            0.018216,           0.0017197,             0.86051,             0.87402,             0.90374,             0.64284,            0.033103,            0.012113,           0.0030163,            0.003664,            0.003664,            0.003664
                  66,            0.026143,            0.018947,            0.001831,             0.86559,             0.85895,             0.88869,             0.61184,            0.033781,            0.012613,           0.0031817,            0.003565,            0.003565,            0.003565
                  67,            0.026004,            0.018441,           0.0019457,             0.82713,             0.87184,             0.88833,             0.62012,            0.033056,            0.012309,           0.0029709,            0.003466,            0.003466,            0.003466
                  68,            0.025779,            0.018143,           0.0014796,              0.8997,             0.87628,             0.90108,             0.63134,            0.032875,            0.012308,            0.003044,            0.003367,            0.003367,            0.003367
                  69,            0.025009,            0.018525,           0.0025508,             0.87387,             0.89226,             0.90515,             0.64406,            0.032538,            0.011944,           0.0034151,            0.003268,            0.003268,            0.003268
                  70,            0.026127,            0.018987,           0.0015195,             0.89072,             0.87956,             0.90911,             0.64613,             0.03297,            0.012058,           0.0027478,            0.003169,            0.003169,            0.003169
