               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  76,            0.013678,           0.0097375,          0.00063514,             0.89487,             0.91087,             0.92929,             0.72345,             0.03046,            0.013256,           0.0029733,            0.002575,            0.002575,            0.002575
                  77,            0.013734,            0.009336,           0.0005364,             0.88659,             0.89379,             0.92371,             0.71289,            0.029457,            0.013258,           0.0031527,            0.002476,            0.002476,            0.002476
                  78,            0.013431,           0.0093759,          0.00048824,             0.88724,              0.8992,             0.92509,             0.71893,            0.029549,            0.013697,           0.0031714,            0.002377,            0.002377,            0.002377
                  79,            0.013207,           0.0099211,          0.00051454,             0.86317,             0.94024,             0.92873,             0.72585,            0.029906,            0.013116,           0.0030579,            0.002278,            0.002278,            0.002278
                  80,            0.012919,           0.0095417,          0.00047739,             0.89637,             0.90038,             0.93188,             0.71101,            0.030831,            0.013639,           0.0031709,            0.002179,            0.002179,            0.002179
                  81,            0.013409,           0.0097953,           0.0005843,             0.88107,             0.92812,             0.93225,             0.72417,            0.030521,            0.013507,           0.0028995,             0.00208,             0.00208,             0.00208
                  82,             0.01291,           0.0092379,           0.0004882,             0.86789,             0.93492,             0.93124,             0.72312,            0.029512,            0.013452,           0.0028177,            0.001981,            0.001981,            0.001981
                  83,            0.012684,           0.0091727,          0.00043015,             0.86461,              0.9381,             0.93956,             0.72232,             0.02993,            0.014225,           0.0028698,            0.001882,            0.001882,            0.001882
                  84,            0.012897,            0.009429,          0.00040806,             0.87881,             0.92227,             0.93696,             0.72315,            0.029477,            0.014143,           0.0027773,            0.001783,            0.001783,            0.001783
                  85,            0.012187,            0.008825,          0.00050505,             0.87682,             0.92175,             0.93959,             0.73013,            0.029445,            0.014277,           0.0027161,            0.001684,            0.001684,            0.001684
                  86,            0.012666,           0.0092404,          0.00051137,             0.88156,             0.92536,             0.92959,              0.7233,            0.029852,            0.014184,           0.0027571,            0.001585,            0.001585,            0.001585
                  87,            0.012308,            0.008824,          0.00035802,              0.8785,             0.92712,             0.93317,             0.72558,            0.030108,            0.014703,           0.0027865,            0.001486,            0.001486,            0.001486
                  88,            0.012528,           0.0092582,          0.00048102,             0.88511,             0.91659,             0.93427,             0.72625,            0.029959,            0.014243,           0.0028315,            0.001387,            0.001387,            0.001387
                  89,            0.012567,           0.0094419,          0.00040883,             0.89116,             0.91921,             0.93717,             0.73586,            0.029735,             0.01372,           0.0029412,            0.001288,            0.001288,            0.001288
                  90,            0.011942,           0.0091798,          0.00034805,               0.886,             0.92485,             0.93491,             0.73194,            0.029899,            0.014203,           0.0029075,            0.001189,            0.001189,            0.001189
                  91,            0.012149,           0.0092131,          0.00036836,              0.8893,             0.91568,             0.93353,             0.72768,            0.029985,            0.014479,           0.0029312,             0.00109,             0.00109,             0.00109
                  92,            0.011692,            0.009292,          0.00035928,             0.89388,             0.91077,             0.93179,             0.73077,            0.029874,             0.01406,           0.0029502,            0.000991,            0.000991,            0.000991
                  93,            0.011366,           0.0083496,          0.00029398,             0.86956,             0.95037,             0.93365,              0.7334,            0.029859,            0.014481,           0.0029284,            0.000892,            0.000892,            0.000892
                  94,            0.011797,           0.0090603,          0.00039901,             0.90211,             0.90467,             0.93329,             0.73264,            0.029836,            0.014184,           0.0029787,            0.000793,            0.000793,            0.000793
                  95,            0.011757,           0.0084125,          0.00034332,             0.89973,             0.90505,             0.93524,             0.73786,            0.029641,            0.014167,            0.003064,            0.000694,            0.000694,            0.000694
                  96,            0.011998,           0.0087432,          0.00034494,              0.8557,              0.9431,             0.93288,             0.73196,            0.029424,            0.014618,           0.0030971,            0.000595,            0.000595,            0.000595
                  97,            0.011972,            0.009067,          0.00045465,             0.88114,             0.91641,             0.93305,             0.73743,            0.029521,            0.014449,           0.0031087,            0.000496,            0.000496,            0.000496
                  98,            0.011474,           0.0086661,          0.00038576,              0.8829,             0.91288,             0.93203,             0.73691,            0.029693,            0.014539,           0.0030449,            0.000397,            0.000397,            0.000397
                  99,            0.011573,           0.0084344,          0.00039624,             0.88805,             0.90968,             0.93145,             0.73326,            0.029721,            0.014726,           0.0030666,            0.000298,            0.000298,            0.000298
